old;new;obj;diff_kind;subst
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceTypeImpl ISet;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_springframework_context_support_ConversionServiceFactoryBean_converters;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceTypeImpl ISet;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_springframework_context_support_ConversionServiceFactoryBean_converters;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl set:conversionService_converters_inst;ADD;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl conversionService_converters_inst;DELETE;true
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_springframework_orm_jpa_JpaTransactionManager_provIJpaTransactionManager;CHANGE;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_springframework_orm_jpa_JpaTransactionManager_entityManagerFactory;CHANGE;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceTypeImpl ILifecycleAwareJpaTransactionManager;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_persistence_transaction_LifecycleAwareJpaTransactionManager_provILifecycleAwareJpaTransactionManager;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl blTransactionManager_entityManagerFactory_inst;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl blTransactionManager_provILifecycleAwareJpaTransactionManager_inst;DELETE;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompClassImpl "org.springframework.orm.jpa.JpaTransactionManager";CHANGE;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_locale_util_LocaleConverter_anonymousBean_provILocaleConverter_inst;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompInstanceImpl "conversionService";CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompInstanceImpl "org.broadleafcommerce.common.locale.util.LocaleConverter_anonymousBean";CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl blTransactionManager_provIJpaTransactionManager_inst;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceTypeImpl IMapFactoryBean;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_springframework_beans_factory_config_MapFactoryBean_provIMapFactoryBean;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl blDirectCopyTransformTokenMap-open-admin_provIMapFactoryBean_inst;DELETE;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompClassImpl "org.springframework.beans.factory.config.MapFactoryBean";CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceTypeImpl IListFactoryBean;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_springframework_beans_factory_config_ListFactoryBean_provIListFactoryBean;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl blMergedCacheConfigLocations-open-admin_provIListFactoryBean_inst;DELETE;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompClassImpl "org.springframework.beans.factory.config.ListFactoryBean";CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceTypeImpl ISetFactoryBean;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_springframework_beans_factory_config_SetFactoryBean_provISetFactoryBean;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceTypeImpl ISet;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_springframework_beans_factory_config_SetFactoryBean_sourceSet;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl blConverters_provISetFactoryBean_inst;DELETE;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl set:blConverters_sourceSet_inst;DELETE;true
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompClassImpl "org.springframework.beans.factory.config.SetFactoryBean";CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_locale_util_LocaleConverter_anonymousBean_provILocaleConverter_inst;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompInstanceImpl "blConverters";CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompInstanceImpl "org.broadleafcommerce.common.locale.util.LocaleConverter_anonymousBean";CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl blConverters_provISetFactoryBean_inst;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InterfaceImpl conversionService_converters_inst;CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompInstanceImpl "conversionService";CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompInstanceImpl "blConverters";CHANGE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompInstanceImpl "org.broadleafcommerce.common.locale.util.LocaleConverter_anonymousBean";MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompInstanceImpl "blDirectCopyTransformTokenMap-open-admin";DELETE;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompInstanceImpl "blMergedCacheConfigLocations-open-admin";DELETE;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.CompInstanceImpl "blConverters";DELETE;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InstConnectionImpl con_conversionService_org.broadleafcommerce.common.locale.util.LocaleConverter_anonymousBean;ADD;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InstConnectionImpl con_blConverters_org.broadleafcommerce.common.locale.util.LocaleConverter_anonymousBean;DELETE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.InstConnectionImpl con_conversionService_blConverters;DELETE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl getSingletonInstance;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl getEarlySingletonInterfaces;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl setSingleton;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl destroyInstance;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl getSingletonInstance;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl getEarlySingletonInterfaces;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl setSingleton;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl destroyInstance;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl setTargetMapClass;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.ParameterImpl arg1;ADD;false
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl getVaryRequestHeadersToAdd;MOVE;null
broadleaf-5.2.0-RC2;broadleaf-5.2.0-GA;class dedal.impl.SignatureImpl isUseCacheControlHeader;MOVE;null
