old;new;obj;diff_kind;subst
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.InterfaceTypeImpl IConditionalDirectCopyTransformMemberDto;CHANGE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_weave_ConditionalDirectCopyTransformMemberDto_provIConditionalDirectCopyTransformMemberDto;CHANGE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.InterfaceTypeImpl ISerializable;CHANGE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_weave_ConditionalDirectCopyTransformMemberDto_provISerializable;CHANGE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.InterfaceImpl blSkuMinOrderQuantityConditionalDirectCopyTransformerMember_provIConditionalDirectCopyTransformMemberDto_inst;DELETE;false
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.InterfaceImpl blSkuMinOrderQuantityConditionalDirectCopyTransformerMember_provISerializable_inst;DELETE;false
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.CompClassImpl "org.broadleafcommerce.common.weave.ConditionalDirectCopyTransformMemberDto";CHANGE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.InterfaceImpl blSkuMinOrderQuantityConditionalDirectCopyTransformerMember_provIConditionalDirectCopyTransformMemberDto_inst;CHANGE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.InterfaceImpl blFrameworkConditionalDirectCopyTransformers_sourceMap_inst;CHANGE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.CompInstanceImpl "blFrameworkConditionalDirectCopyTransformers";CHANGE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.CompInstanceImpl "blSkuMinOrderQuantityConditionalDirectCopyTransformerMember";CHANGE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.CompInstanceImpl "blSkuMinOrderQuantityConditionalDirectCopyTransformerMember";DELETE;false
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.InstConnectionImpl con_blFrameworkConditionalDirectCopyTransformers_blSkuMinOrderQuantityConditionalDirectCopyTransformerMember;DELETE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getEarlySingletonInstance;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getSingletonInstance;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getBeanTypeConverter;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setSourceList;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getEarlySingletonInstance;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getSingletonInstance;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getBeanTypeConverter;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.ParameterImpl arg2;ADD;false
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.ParameterImpl arg3;ADD;false
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl cacheForSeconds;MOVE;false
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getAllowHeader;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getVaryRequestHeadersToAdd;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl isUseCacheControlNoStore;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl isUseCacheControlHeader;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setUseCacheControlNoStore;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setVaryByRequestHeaders;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl applyCacheSeconds;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl applyCacheControl;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setUseCacheControlHeader;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl checkRequest;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl initAllowHeader;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setRequireSession;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getCacheControl;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getSupportedMethods;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setSupportedMethods;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl preventCaching;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl isAlwaysMustRevalidate;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setAlwaysMustRevalidate;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setUseExpiresHeader;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl isInvalidPath;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getResourceHttpMessageConverter;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl initAllowedLocations;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setResourceResolvers;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl isInvalidEncodedPath;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setResourceTransformers;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl initContentNegotiationStrategy;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setLocationValues;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setCorsConfiguration;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setLocations;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl getResourceResolvers;MOVE;null
broadleaf-5.2.5-M2;broadleaf-5.2.5-M3;class dedal.impl.SignatureImpl setResourceRegionHttpMessageConverter;MOVE;null
