old;new;obj;diff_kind;subst
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceTypeImpl ICommonsMultipartResolver;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl org_springframework_web_multipart_commons_CommonsMultipartResolver_provICommonsMultipartResolver;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl multipartResolver_provICommonsMultipartResolver_inst;ADD;true
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.CompClassImpl "org.springframework.web.multipart.commons.CommonsMultipartResolver";CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceTypeImpl IOfferActivity;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_pricing_service_workflow_OfferActivity_provIOfferActivity;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceTypeImpl IBaseActivity;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_pricing_service_workflow_OfferActivity_provIBaseActivity;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceTypeImpl IActivity;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_pricing_service_workflow_OfferActivity_provIActivity;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceTypeImpl IBeanNameAware;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_pricing_service_workflow_OfferActivity_provIBeanNameAware;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceTypeImpl IOrdered;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_pricing_service_workflow_OfferActivity_provIOrdered;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl blOfferActivity_provIOfferActivity_inst;ADD;true
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl blOfferActivity_provIBaseActivity_inst;ADD;true
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl blOfferActivity_provIActivity_inst;ADD;true
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl blOfferActivity_provIBeanNameAware_inst;ADD;true
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl blOfferActivity_provIOrdered_inst;ADD;true
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.CompClassImpl "org.broadleafcommerce.core.pricing.service.workflow.OfferActivity";CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceTypeImpl IConsolidateFulfillmentFeesActivity;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_pricing_service_workflow_ConsolidateFulfillmentFeesActivity_provIConsolidateFulfillmentFeesActivity;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceTypeImpl IBaseActivity;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_pricing_service_workflow_ConsolidateFulfillmentFeesActivity_provIBaseActivity;CHANGE;null
broadleaf-5.2.0-RC1;broadleaf-5.2.0-RC2;class dedal.impl.InterfaceTypeImpl IActivity;CHANGE;null
