old;new;obj;diff_kind;subst
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl ISortedListFactoryBean;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_util_SortedListFactoryBean_provISortedListFactoryBean;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IListFactoryBean;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_util_SortedListFactoryBean_provIListFactoryBean;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl blMetadataProviders_provISortedListFactoryBean_inst;ADD;true
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl blMetadataProviders_provIListFactoryBean_inst;ADD;true
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.CompClassImpl "org.broadleafcommerce.common.util.SortedListFactoryBean";CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IAdminRoleAdminPresentation;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_domain_AdminRoleImpl_provIAdminRoleAdminPresentation;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_domain_AdminRole_provIAdminRoleAdminPresentation_inst;DELETE;false
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IAdminUserAdminPresentation;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_domain_AdminUserImpl_provIAdminUserAdminPresentation;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_domain_AdminUser_provIAdminUserAdminPresentation_inst;DELETE;false
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IPageAdminPresentation;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_cms_page_domain_PageImpl_provIPageAdminPresentation;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_cms_page_domain_Page_provIPageAdminPresentation_inst;DELETE;false
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IStaticAssetAdminPresentation;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_cms_file_domain_StaticAssetImpl_provIStaticAssetAdminPresentation;CHANGE;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_cms_file_domain_StaticAsset_provIStaticAssetAdminPresentation_inst;DELETE;false
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IURLHandlerAdminPresentation;CHANGE;null
