old;new;obj;diff_kind;subst
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.InterfaceTypeImpl IAntPathMatcher;CHANGE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.InterfaceImpl org_springframework_util_AntPathMatcher_provIAntPathMatcher;CHANGE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.InterfaceImpl pathMatcher_provIAntPathMatcher_inst;DELETE;false
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.CompClassImpl "org.springframework.util.AntPathMatcher";CHANGE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.CompInstanceImpl "pathMatcher";DELETE;false
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getTransactionalEntityManager;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getCriteriaBuilder;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl loadCaches;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl addCache;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl isTransactionAware;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getInitializingCacheManager;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl sendManagementEvent;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getOrCreateEventSink;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getParentCacheName;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getStatus;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl retrieveFeaturesManager;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl createTerracottaStore;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getTransactionController;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getOnHeapPool;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getCacheManager;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl setCacheManagerEventListener;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getCachePeerListener;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getFeaturesManager;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getClientUUID;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getEhcache;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl addShutdownHookIfRequired;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl checkForUpdateIfNeeded;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl reinitialisationCheck;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl addDecoratedCacheIfAbsent;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl internalAddDecoratedCache;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl createDefaultCacheDecorators;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl initializeEhcache;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getStatisticsExecutor;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl checkStatus;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl removeCache;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl clearAllStartingWith;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getCacheManagerPeerProvider;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl replaceCacheWithDecoratedCache;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getDiskStorePathManager;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getOriginalConfigurationText;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl addCacheNoCheck;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl createTerracottaWriteBehind;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl createTerracottaEventReplicator;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getCacheManagerPeerProviders;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl cacheExists;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl cloneDefaultCache;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl addCache;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl addDecoratedCache;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl createSizeOfEngine;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl getOrCreateTransactionIDFactory;MOVE;null
broadleaf-5.1.10-M1;broadleaf-5.1.11-GA;class dedal.impl.SignatureImpl createSoftLockManager;MOVE;null
