old;new;obj;diff_kind;subst
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getEarlySingletonInterfaces;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getEarlySingletonInstance;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl destroyInstance;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl setSingleton;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getEarlySingletonInterfaces;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getEarlySingletonInstance;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl destroyInstance;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl setSingleton;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl setEntityManagerFactory;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl setPersistenceUnitName;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl setJpaPropertyMap;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl setJpaProperties;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getJpaPropertyMap;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getMetamodel;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getPersistenceUnitUtil;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getCriteriaBuilder;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getManagedClassNames;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getPersistenceUnitName;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getTransactionType;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getJarFileUrls;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getPersistenceUnitRootUrl;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl getMappingFileNames;MOVE;null
broadleaf-4.0.0-BETA11;broadleaf-4.0.0-BETA12;class dedal.impl.SignatureImpl excludeUnlistedClasses;MOVE;null
