old;new;obj;diff_kind;subst
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.CompInstanceImpl "blMergedCacheConfigLocations";MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl setJpaProperties;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getTransactionalEntityManager;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getJpaPropertyMap;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl createEntityManager;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl setEntityManagerFactory;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl setJpaPropertyMap;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl setSynchronizedWithTransaction;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getMetamodel;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl lookupCache;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl addCache;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getMissingCache;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl isTransactionAware;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.ParameterImpl arg0;ADD;false
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl addOrReplaceDecoratedCache;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl addConfiguredCaches;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl clearAllStartingWith;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getCacheManagerPeerProvider;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getCacheManagerPeerProviders;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getCacheManagerEventListenerRegistry;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl associateShadowCache;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getClientUUID;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl addShutdownHookIfRequired;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl addCache;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getCacheManagerEventListener;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getOrCreateTransactionIDFactory;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getParentCacheName;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl detectAndFixCacheManagerPeerListenerConflict;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getEhcache;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getOriginalConfigurationText;MOVE;false
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getTimer;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl replaceCacheWithDecoratedCache;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl addCacheNoCheck;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl cacheExists;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getClusterUUID;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getCachePeerListener;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getTransactionController;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getActiveConfigurationText;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl createDefaultCacheDecorators;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getCacheNames;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl createTerracottaWriteBehind;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl reinitialisationCheck;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl checkForUpdateIfNeeded;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl assertNoCacheManagerExistsWithSameName;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl getDiskStorePathManager;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl addCacheIfAbsent;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl removeAllCaches;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl removalAll;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl removeCache;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl setCacheManagerEventListener;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl internalAddDecoratedCache;MOVE;null
broadleaf-4.0.20-GA;broadleaf-4.0.21-PERF1;class dedal.impl.SignatureImpl initializeEhcache;MOVE;null
