old;new;obj;diff_kind;subst
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceTypeImpl IAdminRoleCustomPersistenceHandler;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_handler_AdminRoleCustomPersistenceHandler_provIAdminRoleCustomPersistenceHandler;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceTypeImpl ICustomPersistenceHandlerAdapter;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_handler_AdminRoleCustomPersistenceHandler_provICustomPersistenceHandlerAdapter;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceTypeImpl ICustomPersistenceHandler;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_handler_AdminRoleCustomPersistenceHandler_provICustomPersistenceHandler;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceTypeImpl IOrdered;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_handler_AdminRoleCustomPersistenceHandler_provIOrdered;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_handler_AdminRoleCustomPersistenceHandler_anonymousBean_provIAdminRoleCustomPersistenceHandler_inst;ADD;true
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_handler_AdminRoleCustomPersistenceHandler_anonymousBean_provICustomPersistenceHandlerAdapter_inst;ADD;true
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_handler_AdminRoleCustomPersistenceHandler_anonymousBean_provICustomPersistenceHandler_inst;ADD;true
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_handler_AdminRoleCustomPersistenceHandler_anonymousBean_provIOrdered_inst;ADD;true
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.CompClassImpl "org.broadleafcommerce.openadmin.server.security.handler.AdminRoleCustomPersistenceHandler";CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceTypeImpl IPlaintextPasswordEncoder;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_springframework_security_authentication_encoding_PlaintextPasswordEncoder_provIPlaintextPasswordEncoder;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceTypeImpl IObject;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl ${password_site_encoder}_provIObject;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl blPasswordEncoder_provIPlaintextPasswordEncoder_inst;ADD;true
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl blPasswordEncoder_provIObject_inst;DELETE;false
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.CompClassImpl "org.springframework.security.authentication.encoding.PlaintextPasswordEncoder";CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceTypeImpl IRuleBuilderEnumOptionsExtensionManager;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_web_rulebuilder_enums_RuleBuilderEnumOptionsExtensionManager_provIRuleBuilderEnumOptionsExtensionManager;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceTypeImpl IObject;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_web_rulebuilder_enums_RuleBuilderEnumOptionsExtensionManager_listeners;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceTypeImpl IRuleBuilderEnumOptionsExtensionListener;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_web_rulebuilder_enums_RuleBuilderEnumOptionsExtensionManager_provIRuleBuilderEnumOptionsExtensionListener;CHANGE;null
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl blRuleBuilderEnumOptionsExtensionManager_provIRuleBuilderEnumOptionsExtensionManager_inst;ADD;true
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl set:blRuleBuilderEnumOptionsExtensionManager_listeners_inst;ADD;false
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.InterfaceImpl blRuleBuilderEnumOptionsExtensionManager_provIRuleBuilderEnumOptionsExtensionListener_inst;ADD;true
broadleaf-3.0.0-BETA3;broadleaf-3.0.0-GA;class dedal.impl.CompClassImpl "org.broadleafcommerce.openadmin.web.rulebuilder.enums.RuleBuilderEnumOptionsExtensionManager";CHANGE;null
