old;new;obj;subst
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl getJpaPropertyMap;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl getPersistenceUnitName;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl setJpaPropertyMap;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl setPersistenceUnitName;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl getEntityManagerFactory;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl createEntityManager;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl setEntityManagerInterface;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl getMetamodel;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl createEntityManager;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl getNewTempClassLoader;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl getTransactionType;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl getSharedCacheMode;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl getJarFileUrls;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl getValidationMode;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl excludeUnlistedClasses;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl loadCaches;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl isTransactionAware;null
broadleaf-4.0.1-GA;broadleaf-4.0.1-PATCH1;class dedal.impl.SignatureImpl getStatisticsExecutor;null
