old;new;obj;subst
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceTypeImpl IConditionalFieldAnnotationsClassTransformer;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_extensibility_jpa_copy_ConditionalFieldAnnotationsClassTransformer_provIConditionalFieldAnnotationsClassTransformer;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceTypeImpl IAbstractClassTransformer;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_extensibility_jpa_copy_ConditionalFieldAnnotationsClassTransformer_provIAbstractClassTransformer;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceTypeImpl IBroadleafClassTransformer;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_extensibility_jpa_copy_ConditionalFieldAnnotationsClassTransformer_provIBroadleafClassTransformer;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceTypeImpl IInitializingBean;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_extensibility_jpa_copy_ConditionalFieldAnnotationsClassTransformer_provIInitializingBean;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceTypeImpl IClassTransformer;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_extensibility_jpa_copy_ConditionalFieldAnnotationsClassTransformer_provIClassTransformer;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl blConditionalFieldAnnotationClassTransformer_provIConditionalFieldAnnotationsClassTransformer_inst;false
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl blConditionalFieldAnnotationClassTransformer_provIAbstractClassTransformer_inst;false
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl blConditionalFieldAnnotationClassTransformer_provIBroadleafClassTransformer_inst;false
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl blConditionalFieldAnnotationClassTransformer_provIInitializingBean_inst;false
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl blConditionalFieldAnnotationClassTransformer_provIClassTransformer_inst;false
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.CompClassImpl "org.broadleafcommerce.common.extensibility.jpa.copy.ConditionalFieldAnnotationsClassTransformer";null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceTypeImpl IMapFactoryBean;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl org_springframework_beans_factory_config_MapFactoryBean_provIMapFactoryBean;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl blConditionalFieldAnnotationCopyTransformers_provIMapFactoryBean_inst;false
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.CompClassImpl "org.springframework.beans.factory.config.MapFactoryBean";null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceTypeImpl IConditionalDirectCopyTransformMemberDto;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_weave_ConditionalDirectCopyTransformMemberDto_provIConditionalDirectCopyTransformMemberDto;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceTypeImpl ISerializable;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_weave_ConditionalDirectCopyTransformMemberDto_provISerializable;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl blBandedFulfillmentOptionConditionalDirectCopyTransformerMember_provIConditionalDirectCopyTransformMemberDto_inst;false
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl blBandedFulfillmentOptionConditionalDirectCopyTransformerMember_provISerializable_inst;false
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.CompClassImpl "org.broadleafcommerce.common.weave.ConditionalDirectCopyTransformMemberDto";null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceTypeImpl IConditionalFieldAnnotationCopyTransformMemberDTO;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_weave_ConditionalFieldAnnotationCopyTransformMemberDTO_provIConditionalFieldAnnotationCopyTransformMemberDTO;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceTypeImpl ISerializable;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_weave_ConditionalFieldAnnotationCopyTransformMemberDTO_provISerializable;null
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl blBandedPriceFulfillmentOptionConditionalFieldAnnotationTransformerMember_provIConditionalFieldAnnotationCopyTransformMemberDTO_inst;false
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.InterfaceImpl blBandedPriceFulfillmentOptionConditionalFieldAnnotationTransformerMember_provISerializable_inst;false
broadleaf-4.0.5-BETA1;broadleaf-4.0.5-GA;class dedal.impl.CompClassImpl "org.broadleafcommerce.common.weave.ConditionalFieldAnnotationCopyTransformMemberDTO";null
