old;new;obj;subst
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceTypeImpl IList;null
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceImpl set:blDirectCopyIgnorePatterns_sourceList_inst;true
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceTypeImpl IDirectCopyIgnorePattern;null
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_extensibility_jpa_copy_DirectCopyIgnorePattern_provIDirectCopyIgnorePattern;null
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_extensibility_jpa_copy_DirectCopyIgnorePattern_anonymousBean_provIDirectCopyIgnorePattern_inst;false
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.CompClassImpl "org.broadleafcommerce.common.extensibility.jpa.copy.DirectCopyIgnorePattern";null
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceTypeImpl IEntityMarkerClassTransformer;null
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_extensibility_jpa_convert_EntityMarkerClassTransformer_provIEntityMarkerClassTransformer;null
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceTypeImpl IBroadleafClassTransformer;null
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_extensibility_jpa_convert_EntityMarkerClassTransformer_provIBroadleafClassTransformer;null
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceTypeImpl IClassTransformer;null
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_extensibility_jpa_convert_EntityMarkerClassTransformer_provIClassTransformer;null
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceImpl blEntityMarkerClassTransformer_provIEntityMarkerClassTransformer_inst;false
broadleaf-3.1.0-M2-1;broadleaf-3.1.0-M2-2;class dedal.impl.InterfaceImpl blEntityMarkerClassTransformer_provIBroadleafClassTransformer_inst;false
