old;new;obj;subst
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.InterfaceTypeImpl ISessionOrderLockManager;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_web_order_SessionOrderLockManager_provISessionOrderLockManager;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.InterfaceTypeImpl IOrderLockManager;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_web_order_SessionOrderLockManager_provIOrderLockManager;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.InterfaceTypeImpl IApplicationListener;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_web_order_SessionOrderLockManager_provIApplicationListener;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.InterfaceImpl blOrderLockManager_provISessionOrderLockManager_inst;false
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.InterfaceImpl blOrderLockManager_provIOrderLockManager_inst;false
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.InterfaceImpl blOrderLockManager_provIApplicationListener_inst;false
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.CompClassImpl "org.broadleafcommerce.core.web.order.SessionOrderLockManager";null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.CompInstanceImpl "blOrderLockManager";false
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl setSourceMap;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl getJpaPropertyMap;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl getEntityManagerFactory;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl setJpaProperties;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl setJpaPropertyMap;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.ParameterImpl arg0;false
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl getMetamodel;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl getPersistenceUnitUtil;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl setMaxUploadSize;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl newFileUpload;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl isUploadTempDirSpecified;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl prepareFileUpload;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl setDefaultEncoding;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl parseFileItems;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl isMultipart;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl parseRequest;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl setDetectHandlerMethodsInAncestorContexts;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl isHandler;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl lookupHandlerMethod;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl detectHandlerMethods;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl getHandlerMethods;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl handlerMethodsInitialized;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl initHandlerMethods;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl addMatchingMappings;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl isMatrixVariableContentAvailable;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl getConsumableMediaTypes;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl useTrailingSlashMatch;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl setUseRegisteredSuffixPatternMatch;null
broadleaf-3.1.0-M2-8;broadleaf-3.1.0-M2-9;class dedal.impl.SignatureImpl getContentNegotiationManager;null
