old;new;obj;subst
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceTypeImpl IConditionalFieldAnnotationCopyTransformMemberDTO;null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_weave_ConditionalFieldAnnotationCopyTransformMemberDTO_provIConditionalFieldAnnotationCopyTransformMemberDTO;null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceTypeImpl ISerializable;null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_weave_ConditionalFieldAnnotationCopyTransformMemberDTO_provISerializable;null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceImpl blStoreOpenConditionalFieldAnnotationTransformerMember_provIConditionalFieldAnnotationCopyTransformMemberDTO_inst;false
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceImpl blStoreOpenConditionalFieldAnnotationTransformerMember_provISerializable_inst;false
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.CompClassImpl "org.broadleafcommerce.common.weave.ConditionalFieldAnnotationCopyTransformMemberDTO";null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceTypeImpl IMapFactoryBean;null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceImpl org_springframework_beans_factory_config_MapFactoryBean_provIMapFactoryBean;null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceTypeImpl IMap;null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceImpl blFrameworkConditionalFieldAnnotationCopyTransformers_provIMapFactoryBean_inst;false
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceImpl blFrameworkConditionalFieldAnnotationCopyTransformers_sourceMap_inst;true
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.CompClassImpl "org.springframework.beans.factory.config.MapFactoryBean";null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceImpl blStoreOpenConditionalFieldAnnotationTransformerMember_provIConditionalFieldAnnotationCopyTransformMemberDTO_inst;null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.InterfaceImpl blFrameworkConditionalFieldAnnotationCopyTransformers_sourceMap_inst;null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.CompInstanceImpl "blFrameworkConditionalFieldAnnotationCopyTransformers";null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.CompInstanceImpl "blStoreOpenConditionalFieldAnnotationTransformerMember";null
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.CompInstanceImpl "blStoreOpenConditionalFieldAnnotationTransformerMember";false
broadleaf-5.0.3-GA;broadleaf-5.0.4-GA;class dedal.impl.CompInstanceImpl "blFrameworkConditionalFieldAnnotationCopyTransformers";false
