old;new;obj;subst
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceTypeImpl ISessionOrderLockManager;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_web_order_SessionOrderLockManager_provISessionOrderLockManager;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_web_order_SessionOrderLockManager_provIOrderLockManager;false
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceTypeImpl IApplicationListener;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_web_order_SessionOrderLockManager_provIApplicationListener;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceTypeImpl IDatabaseOrderLockManager;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_web_order_DatabaseOrderLockManager_provIDatabaseOrderLockManager;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl blOrderLockManager_provISessionOrderLockManager_inst;true
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl blOrderLockManager_provIApplicationListener_inst;true
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl blOrderLockManager_provIDatabaseOrderLockManager_inst;false
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.CompClassImpl "org.broadleafcommerce.core.web.order.SessionOrderLockManager";false
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceTypeImpl IOrderLockImpl;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_order_domain_OrderLockImpl_provIOrderLockImpl;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceTypeImpl IOrderLock;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_order_domain_OrderLockImpl_provIOrderLock;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceTypeImpl ISerializable;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_order_domain_OrderLockImpl_provISerializable;null
broadleaf-3.1.0-M2-9;broadleaf-3.1.0-M2-10;class dedal.impl.InterfaceImpl org_broadleafcommerce_core_order_domain_OrderLock_provIOrderLockImpl_inst;false
