old;new;obj;subst
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl ISortedListFactoryBean;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_util_SortedListFactoryBean_provISortedListFactoryBean;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IListFactoryBean;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_util_SortedListFactoryBean_provIListFactoryBean;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl blMetadataProviders_provISortedListFactoryBean_inst;true
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl blMetadataProviders_provIListFactoryBean_inst;true
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.CompClassImpl "org.broadleafcommerce.common.util.SortedListFactoryBean";null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IAdminRoleAdminPresentation;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_domain_AdminRoleImpl_provIAdminRoleAdminPresentation;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_domain_AdminRole_provIAdminRoleAdminPresentation_inst;false
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IAdminUserAdminPresentation;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_domain_AdminUserImpl_provIAdminUserAdminPresentation;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_openadmin_server_security_domain_AdminUser_provIAdminUserAdminPresentation_inst;false
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IPageAdminPresentation;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_cms_page_domain_PageImpl_provIPageAdminPresentation;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_cms_page_domain_Page_provIPageAdminPresentation_inst;false
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IStaticAssetAdminPresentation;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_cms_file_domain_StaticAssetImpl_provIStaticAssetAdminPresentation;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_cms_file_domain_StaticAsset_provIStaticAssetAdminPresentation_inst;false
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IURLHandlerAdminPresentation;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_cms_url_domain_URLHandlerImpl_provIURLHandlerAdminPresentation;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_cms_url_domain_URLHandler_provIURLHandlerAdminPresentation_inst;false
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl ISortedListFactoryBean;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_util_SortedListFactoryBean_provISortedListFactoryBean;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceTypeImpl IListFactoryBean;null
broadleaf-4.1.5-GA;broadleaf-5.0.0-M1;class dedal.impl.InterfaceImpl org_broadleafcommerce_common_util_SortedListFactoryBean_provIListFactoryBean;null
